-0.42532727,-0.17324394,-0.15713312,-0.47249863,-0.3134041,0.17359224,0.3235174,0.95683694,-0.03107791,-1.8406063,0.26463497,0.030354157,-0.11186666,-0.39963064,-0.29009527,-0.26854846,-2.9818244,-1.0633793,0.997796
-0.99158025,2.0942726,-164.72464,8.417129,0.33437318,-4.018114,-8.701643,-9.905952,1.6598876,6.4885616,-31.22075,2.16804,0.853028,-9.015965,2.923941,0.8000504,-10.177414,6.657706,0.77616334
-0.383329,0.048855208,-0.30294466,-0.4896747,-0.61303973,0.3699413,0.5237664,0.558382,-0.47841528,-1.9323536,0.30219558,-0.21591713,-0.13017285,-0.6070166,-0.32378238,-0.7282981,-3.2094102,-1.2065167,0.9150744
-0.42559257,-0.33901575,-0.34938037,-0.68296903,-0.40049252,0.21117643,0.9611092,1.1115468,-0.12823184,-1.7261933,0.27497604,-0.2238312,-0.19960487,-0.96258724,-0.52290165,-0.6740865,-3.3934908,-1.000221,0.97303396
0.04638266,-0.04852391,0.32788134,-0.7478829,-0.23432206,0.19857979,0.45059964,1.1126043,-0.14050196,-2.199349,-0.13893206,0.029242668,-0.34890556,-0.24935625,-0.055694852,-0.7109056,-3.231772,-1.4601297,0.903256
-0.08369332,-0.38229284,0.098026074,-0.22682369,-0.46211675,0.54287183,0.63511854,0.8222281,-0.29551816,-2.0059335,0.11120724,-0.09585085,-0.3941514,-0.1987229,-0.13585587,-0.559118,-3.494718,-0.9145448,1.1475022
0.67892426,0.30832115,-0.9990177,0.53947186,0.40778992,0.9558653,1.4266367,1.5868952,-0.0007778806,-1.3875612,0.60527694,0.6243802,0.5438787,0.21341102,0.56678975,0.15273812,-2.78129,-0.43527752,1.4260256
-0.58683735,-0.2958652,-0.22097357,-0.6762896,-0.18445562,0.16959146,0.36772636,0.3818073,-0.3303491,-1.7888378,0.11944882,0.02197723,-0.5721557,-0.90395373,-0.22574729,-0.18990496,-3.5980062,-1.4320619,1.3867993
-0.29008517,-0.53360456,0.13340637,-0.56452245,-0.23150139,0.2747632,0.98843116,0.9441483,0.1665982,-2.270629,-0.45328584,0.061511617,-0.71990633,-0.71717316,-0.32469833,-0.64241284,-3.0906901,-1.3062055,1.0870855
-0.003129266,-0.12116331,0.19175808,0.15141547,-0.24672987,0.086405344,-0.24145849,-0.30465284,-0.18981726,-0.08643554,0.06829867,-0.17519869,-0.23695372,0.26305124,0.37222514,0.012472387,-0.059211504,0.2544018,0.13034067
-0.059590727,-0.042497545,-0.06348246,0.009998441,-0.155374,-0.019233793,-0.12911806,0.22636834,-0.006709069,-0.13883513,-0.079003185,0.05180469,0.22388789,-0.018627644,0.32385924,0.24152574,0.10278979,-0.3341906,0.1614612
-0.30675447,-0.4100825,0.014194858,-0.4292593,-0.26340947,0.3827078,0.31868562,0.71319324,-0.4826509,-1.8097531,-0.12147743,-0.6833899,-0.84039783,-0.3193149,-0.28186506,-0.20909008,-3.060007,-1.4324479,1.1625133
0.67311484,0.8109005,0.43381447,0.48215517,0.58918774,1.1727012,2.4075956,1.5654421,0.3795221,-1.3989235,0.9749928,0.41367868,0.35405087,0.28517747,0.890851,0.6931266,-2.3895416,-0.40744102,1.8850396
0.05489488,-0.22518331,-0.20471542,-0.81053835,0.043938424,0.7291489,0.39708158,0.5462445,-0.4405421,-2.025985,-0.081678845,-0.3732352,-0.63520515,-0.77690655,-0.5430436,-0.44083184,-3.120604,-1.5237377,1.0472809
-0.1573088,-0.20035748,0.35764176,-0.6452691,-0.6016983,0.8747149,0.9233398,0.4953237,-0.24966307,-2.40528,-0.42247197,-0.29631266,-0.48638076,-0.6843677,-0.0897821,-0.40449488,-3.2476258,-1.3199635,0.9475061
79.231316,2.7905905,4.604777,-0.59172875,3.9361176,12.77202,17.825548,19.211544,3.130121,-5.050871,91.965866,2.9473524,3.366878,15.981509,4.0926747,3.376471,132.42882,24.234022,9.631378
0.887767,0.33215663,-0.6212562,1.1679343,0.21584587,1.0471476,1.9528573,1.8248682,0.08062514,-1.3048614,1.1236457,0.16034782,0.16533619,0.09902029,0.09526157,0.27029866,-2.3916411,-0.2901613,2.0262709
10.038271,1.8649064,0.79134274,10.480481,2.7585769,-8.176945,-10.815388,-11.773891,2.0327253,27.635035,-35.770874,1.6834368,2.812691,-5.632212,0.10941129,2.8296053,2.4648087,-13.141152,0.90590173
-0.22790752,-0.0369144,0.1639532,-0.6636104,0.054530565,0.33071423,0.58968705,0.84659576,-0.1474752,-2.005676,0.021823267,-0.3654627,-0.7388352,-0.4330433,0.015357219,-0.3721382,-3.5874586,-1.5586526,1.1428223
